ITAG,cluster,symbol,gene_name
Solyc03g044880,27,NA,exostosin family protein; similar to exostosin family protein [Arabidopsis thaliana] (TAIR:AT1G74680.1); similar to Os01g0921300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045226.1); similar to secondary cell wall-related glycosyltransferase family 47 [Populus tremula x Populus tremuloides] (GB:AAX33321.1); contains InterPro domain Exostosin-like; (InterPro:IPR004263)
Solyc03g078710,27,NA,NA
Solyc03g078800,27,NA,NA
Solyc03g078810,27,NA,NA
Solyc03g082690,27,NA,NA
Solyc03g094160,27,AMC1,Metacaspase AtMCP1b. Arginine/lysine-specific cysteine protease activity. Induces apoptosis in yeast. Contains Pfam profile PF00656: ICE-like protease (caspase) p20 domain
Solyc03g095450,27,NA,"zinc finger (C3HC4-type RING finger) family protein; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G65040.3); similar to Os05g0316000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055172.1); similar to Os01g0168400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042129.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAV32165.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
Solyc03g096380,27,ATPROT2,"Encodes a proline transporter with affinity for gly betaine, proline, and GABA.  Protein is expressed most highly in the roots."
Solyc03g097920,27,ATMKK9,member of MAP Kinase Kinase
Solyc03g111880,27,CYP71A22,putative cytochrome P450
Solyc03g111883,27,NA,NA
Solyc03g116420,27,NA,NA
Solyc03g116520,27,NA,NA
Solyc04g009260,27,NA,NA
Solyc04g050440,27,AMT1;2,encodes an ammonium transporter gene
Solyc04g074450,27,EXO,"phosphate-responsive protein, putative (EXO); similar to PHI-1 (PHOSPHATE-INDUCED 1) [Arabidopsis thaliana] (TAIR:AT1G35140.1); similar to phi-1 [Nicotiana tabacum] (GB:BAA33810.1); contains InterPro domain Phosphate-induced protein 1 conserved region; (InterPro:IPR006766)"
Solyc04g081320,27,NA,chaperone protein dnaJ-related; similar to Os03g0244000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049532.1); contains domain Cysteine-rich domain of the chaperone protein DnaJ. (SSF57938); contains domain no description (G3D.2.10.230.10)
Solyc05g006730,27,ATGSTU17,"ATGSTU17/ERD9/GST30/GST30B (EARLY-RESPONSIVE TO DEHYDRATION 9, GLUTATHIONE S-TRANSFERASE 30, GLUTATHIONE S-TRANSFERASE 30B); glutathione transferase; similar to ATGSTU18 (GLUTATHIONE S-TRANSFERASE 29), glutathione transferase [Arabidopsis thaliana] (TAIR:AT1G10360.1); similar to glutathione S-transferase 1 [Papaver somniferum] (GB:AAF22517.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutathione S-transferase, N-terminal; (InterPro:IPR004045); contains InterPro domain Glutathione S-transferase, C-terminal-like; (InterPro:IPR010987); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335)"
Solyc05g008790,27,NA,"ceramide kinase-related; similar to diacylglycerol kinase [Arabidopsis thaliana] (TAIR:AT4G21540.2); similar to Os02g0656200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047623.1); similar to putative ceramide kinase [Oryza sativa (japonica cultivar-group)] (GB:BAD25337.1); contains InterPro domain Diacylglycerol kinase, catalytic region; (InterPro:IPR001206)"
Solyc05g012180,27,NA,NA
Solyc05g050000,27,NA,"similar to Os08g0540500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062384.1); similar to PREDICTED: similar to bin3, bicoid-interacting 3 [Macaca mulatta] (GB:XP_001104039.1); similar to PREDICTED: bin3, bicoid-interacting 3 isoform 3 [Pan troglodytes] (GB:XP_527836.2); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain Bicoid-interacting 3; (InterPro:IPR010675); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601)"
Solyc05g054590,27,UXS6,"UXS6; catalytic; similar to UXS5 (UDP-Xyl synthase 5), catalytic [Arabidopsis thaliana] (TAIR:AT3G46440.2); similar to UXS3 (UDP-GLUCURONIC ACID DECARBOXYLASE) [Arabidopsis thaliana] (TAIR:AT5G59290.2); similar to UDP-glucuronic acid decarboxylase 3 [Populus tomentosa] (GB:AAX37336.1); similar to putative UDP-glucuronate decarboxylase 2 [Nicotiana tabacum] (GB:AAT40108.1); similar to dTDP-glucose 4-6-dehydratase [Cicer arietinum] (GB:CAB61752.1); contains InterPro domain NAD-dependent epimerase/dehydratase; (InterPro:IPR001509)"
Solyc06g008330,27,NA,"kinase; similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G23310.1); similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT4G14350.2); similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G03920.1); similar to protein kinase MK6 [Mesembryanthemum crystallinum] (GB:CAB82852.1); similar to protein kinase [Nicotiana tabacum] (GB:CAA50374.1); similar to Ser/Thr protein kinase [Lotus japonicus] (GB:BAD95893.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase, C-terminal; (InterPro:IPR000961); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"
Solyc06g060410,27,NA,NA
Solyc06g060570,27,NA,NA
Solyc06g074870,27,NA,NA
Solyc07g006710,27,NA,NA
Solyc07g021760,27,NA,NA
Solyc07g043365,27,NA,NA
Solyc07g044790,27,NA,NA
Solyc07g045595,27,NA,NA
Solyc07g047870,27,NA,NA
Solyc07g047910,27,NA,NA
Solyc07g052490,27,NA,NA
Solyc07g054860,27,NA,"tyrosine decarboxylase, putative; Identical to Tyrosine decarboxylase 1 (EC 4.1.1.25) (ELI5) [Arabidopsis Thaliana] (GB:Q8RY79;GB:Q9SK68;GB:Q9SMY2;GB:Q9SMY3); similar to tyrosine decarboxylase, putative [Arabidopsis thaliana] (TAIR:AT4G28680.1); similar to Os07g0437500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059509.1); similar to tyrosine/dopa decarboxylase [Thalictrum flavum subsp. glaucum] (GB:AAG60665.1); contains InterPro domain Pyridoxal-dependent decarboxylase; (InterPro:IPR002129); contains InterPro domain Aromatic-L-amino-acid decarboxylase; (InterPro:IPR010977)"
Solyc08g005630,27,NA,alcohol oxidase-related; similar to alcohol oxidase-related [Arabidopsis thaliana] (TAIR:AT4G28570.1); similar to putative alcohol oxidase [Oryza sativa] (GB:AAL31024.1); similar to Os02g0621800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047464.1); similar to Os10g0474100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064836.1); contains InterPro domain GMC oxidoreductase; (InterPro:IPR007867); contains InterPro domain Glucose-methanol-choline oxidoreductase; (InterPro:IPR000172)
Solyc08g062290,27,NA,NA
Solyc08g065360,27,ATKEA4,member of Putative potassium proton antiporter family
Solyc09g011640,27,NA,NA
Solyc09g014300,27,SQD2,involved in sulfolipid biosynthesis
Solyc09g014480,27,ATPGIP2,"polygalacturonase inhibiting protein 2 (PGIP2) mRNA,"
Solyc09g018905,27,NA,NA
Solyc09g072650,27,NPGR2,"encodes a calmodulin-binding protein that is expressed in pollen, suspension culture cells, flowers, and fruits."
Solyc09g075770,27,ATLACS7,Encode peroxisomal long-chain acyl-CoA synthetase. Activates fatty acids for further metabolism. Interacts with PEX5.
Solyc09g091120,27,NA,NA
Solyc09g091550,27,NA,NA
Solyc10g047800,27,NA,NA
Solyc10g051150,27,NA,NA
Solyc10g074880,27,NA,NA
Solyc10g076750,27,NA,yippee family protein; Identical to Protein yippee-like At3g08990 [Arabidopsis Thaliana] (GB:Q9SR97;GB:Q9SS85); similar to yippee family protein [Arabidopsis thaliana] (TAIR:AT2G40110.1); similar to Protein yippee-like (GB:P59234); similar to Os03g0698500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050981.1); contains InterPro domain Yippee-like protein; (InterPro:IPR004910)
Solyc10g076820,27,NA,"myb family transcription factor; similar to myb family transcription factor [Arabidopsis thaliana] (TAIR:AT5G58900.1); similar to MYB transcription factor [Hevea brasiliensis] (GB:AAU06309.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain Myb-like DNA-binding region, SHAQKYF class; (InterPro:IPR006447); contains InterPro domain Myb, DNA-binding; (InterPro:IPR001005)"
Solyc10g081560,27,NA,"tropinone reductase, putative / tropine dehydrogenase, putative; similar to tropinone reductase, putative / tropine dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G29290.1); similar to Tropinone reductase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95188.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)"
Solyc10g083790,27,CYP97C1,"Lutein-deficient 1 (LUT1) required for lutein biosynthesis, member of the xanthophyll class of carotenoids. Involved in epsilon ring hydroxylation. Maps at 67.3 cM on chromosome 3."
Solyc10g083950,27,NA,nodulin family protein; similar to nodulin family protein [Arabidopsis thaliana] (TAIR:AT2G28120.1); similar to putative nodule-specific protein [Oryza sativa (japonica cultivar-group)] (GB:AAO37543.1); similar to nitrate and chloride transporter [Glycine max] (GB:AAW51884.1); similar to putative nodule-specific protein [Oryza sativa (japonica cultivar-group)] (GB:BAC83908.1); contains InterPro domain Nodulin-like; (InterPro:IPR010658)
Solyc11g010330,27,NA,NA
Solyc11g011340,27,ATCAD9,"mannitol dehydrogenase, putative; Identical to Probable mannitol dehydrogenase (EC 1.1.1.255) (NAD-dependent mannitol dehydrogenase) (CAD1) [Arabidopsis Thaliana] (GB:P42734); similar to mannitol dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G21890.1); similar to mannitol dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G21730.1); similar to cinnamyl-alcohol dehydrogenase (GB:AAA74746.1); similar to Probable mannitol dehydrogenase (NAD-dependent mannitol dehydrogenase) (GB:P42734); contains InterPro domain GroES-like; (InterPro:IPR011032); contains InterPro domain Alcohol dehydrogenase superfamily, zinc-containing; (InterPro:IPR002085); contains InterPro domain Alcohol dehydrogenase, zinc-binding; (InterPro:IPR013149); contains InterPro domain Alcohol dehydrogenase GroES-like; (InterPro:IPR013154)"
Solyc11g011350,27,NA,NA
Solyc11g017470,27,ANAC002,belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding.
Solyc11g039960,27,NA,NA
Solyc11g045180,27,NA,"DEAD/DEAH box helicase, putative; Identical to DEAD-box ATP-dependent RNA helicase 50 (EC 3.6.1.-) (RH50) [Arabidopsis Thaliana] (GB:Q8GUG7;GB:Q9M901); similar to DEAD/DEAH box helicase, putative [Arabidopsis thaliana] (TAIR:AT4G09730.1); similar to unnamed protein product [Homo sapiens] (GB:BAD18438.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"
Solyc11g068360,27,NA,NA
Solyc12g010820,27,NA,NA
Solyc12g011040,27,ATLOX2,Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection.
Solyc12g040860,27,NA,NA
Solyc12g100080,27,NA,NA
Solyc12g100110,27,NA,NA
Solyc01g009715,28,NA,NA
Solyc01g010035,28,NA,NA
Solyc01g016540,28,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G03610.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO39871.1); similar to Os10g0494000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064942.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAP46235.1); contains InterPro domain Protein of unknown function DUF789; (InterPro:IPR008507)
Solyc01g058320,28,NA,NA
Solyc01g059830,28,E-COAH-2,"enoyl-CoA hydratase/isomerase family protein; similar to naphthoate synthase, putative / dihydroxynaphthoic acid synthetase, putative / DHNA synthetase, putative [Arabidopsis thaliana] (TAIR:AT1G60550.1); similar to putative enoyl CoA hydratase [Cicer arietinum] (GB:CAB61740.1); contains InterPro domain Enoyl-CoA hydratase/isomerase; (InterPro:IPR001753)"
Solyc01g066940,28,ATVAMP724,member of VAMP72 Gene Family
Solyc01g073660,28,NA,"similar to lactose permease-related [Arabidopsis thaliana] (TAIR:AT3G60070.1); similar to Os07g0578200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060093.1); similar to sugar transport protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAC83077.1); contains domain Multidrug resistance ABC transporter MsbA, N-terminal domain (SSF90123)"
Solyc01g079375,28,NA,NA
Solyc01g079850,28,TBL11,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G06080.2); similar to Os12g0145400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066145.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA91480.2); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)"
Solyc01g079940,28,NA,NA
Solyc01g080010,28,NA,"extracellular dermal glycoprotein, putative / EDGP, putative; similar to extracellular dermal glycoprotein, putative / EDGP, putative [Arabidopsis thaliana] (TAIR:AT1G03230.1); similar to putative xyloglucanase inhibitor [Solanum tuberosum] (GB:AAP84703.1); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)"
Solyc01g096210,28,NA,"pentatricopeptide (PPR) repeat-containing protein; similar to MEE40 (maternal effect embryo arrest 40), binding [Arabidopsis thaliana] (TAIR:AT3G53700.1); similar to Putative indole-3-acetate beta-glucosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:AAM15782.1); similar to Os06g0125300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056649.1); similar to Os03g0597200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050605.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"
Solyc01g096230,28,NA,"AAA-type ATPase family protein; similar to AAA-type ATPase family protein [Arabidopsis thaliana] (TAIR:AT3G28580.1); similar to AAA ATPase [Medicago truncatula] (GB:ABE93512.1); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"
Solyc01g096255,28,NA,NA
Solyc01g096930,28,ALA1,Encodes a putative aminophospholipid translocase (p-type ATPase) involved in chilling response.
Solyc01g104030,28,AKT2,"Encodes a photosynthate- and light-dependent inward rectifying potassium channel with unique gating properties that are regulated by phosphorylation.  Expressed in guard cell protoplasts and in the phloem and xylem of aerial portions of the plant.  The channel can coassemble with another K+ channel, KAT1, in vitro.  In guard cells, AKT2/3 is responsible for the Ca2+ sensitivity of the K+ uptake channel.  In the phloem, it regulates the sucrose/H+ symporters via the phloem potential."
Solyc01g109600,28,NA,NA
Solyc01g111145,28,NA,NA
Solyc02g014843,28,NA,NA
Solyc02g021603,28,NA,NA
Solyc02g021630,28,NA,NA
Solyc02g032660,28,NA,"MATE efflux family protein; similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT1G11670.1); similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT1G61890.1); similar to MATE efflux family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97209.1); similar to MATE efflux family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97220.1); similar to putative MATE efflux family protein [Oryza sativa (japonica cultivar-group)] (GB:AAS01962.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)"
Solyc02g062330,28,NA,NA
Solyc02g062500,28,NA,NA
Solyc02g063540,28,ACS8,Encodes an auxin inducible ACC synthase.
Solyc02g063541,28,NA,NA
Solyc02g067690,28,NA,"UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT5G14860.1); similar to Os09g0329200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062897.1); similar to putative UDP-glucose glucosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:BAD54417.1); similar to OSIGBa0144J05.6 [Oryza sativa (indica cultivar-group)] (GB:CAH66194.1); contains InterPro domain Tudor; (InterPro:IPR002999)"
Solyc02g067800,28,NA,NA
Solyc02g088425,28,NA,NA
Solyc02g090315,28,NA,NA
Solyc02g090670,28,MAP1D,encodes a methionine aminopeptidase
Solyc02g091500,28,CML24,"Encodes a protein with 40% similarity to calmodulin. Binds Ca(2+) and, as a consequence, undergoes conformational changes. CML24 expression occurs in all major organs, and transcript levels are increased from 2- to 15-fold in  plants subjected to touch, darkness, heat,  cold, hydrogen peroxide, abscisic acid  (ABA), and indole-3-acetic acid. However, CML24 protein accumulation changes were not  detectable. The putative CML24 regulatory region confers reporter expression at sites  of predicted mechanical stress; in regions undergoing growth; in vascular tissues and  various floral organs; and in stomata, trichomes, and hydathodes. CML24-underexpressing transgenics are resistant to ABA inhibition of germination and seedling growth, are defective in long-day induction of flowering, and have enhanced tolerance to CoCl(2), molybdic acid, ZnSO(4), and MgCl(2)."
